,Alkollü içecekler ve tütün,Ev eşyası,Eğitim,Eğlence ve kültür,Giyim ve ayakkabı,Gıda ve alkolsüz içecekler,Haberleşme,"Konut,Su,Elektrik,Gaz ve Diğer Yakıtlar",Lokanta ve oteller,Sağlık,Ulaştırma,Çeşitli mal ve hizmetler,Web TÜFE
2025-04-29,111.15844789133696,112.48308664914757,117.90016756869034,108.02816266337273,112.62885017394414,112.70667228478956,95.32649079749824,119.4319121135418,112.6019362699654,122.3764659665578,108.24973905354724,115.1353142944854,112.67544737957486
2025-04-30,111.15844789133696,112.61824491333704,117.90016756869034,107.99053013357756,112.74873766876875,112.678894521314,95.30174771201077,119.58685681530824,113.53325355796972,122.3764659665578,108.25260797201902,115.09293252854306,112.79184630714856
2025-05-01,111.15844789133696,112.5743241806242,117.90016756869034,108.08385255148062,112.93982380927524,112.18581211867313,95.40394581394057,119.68598425261624,114.3428901657607,122.3764659665578,108.06576405867544,115.1078566928574,112.732826777448
2025-05-02,111.15844789133696,112.79953844549046,117.90016756869034,108.17002102114284,113.04786976823186,112.18853367586254,95.33281062134212,119.74396263892731,114.4910869302792,122.3764659665578,108.08110389570426,115.19024745352452,112.78701213706522
2025-05-03,111.15844789133696,113.03570669065888,117.90016756869034,108.293541236818,112.93533912324916,112.32065728867651,95.3822375407147,120.42582812160916,114.0168517760638,122.3764659665578,109.22998378390338,115.1309885472284,113.05890360830824
2025-05-04,111.15844789133696,113.2038102772252,117.90016756869034,108.29652478985174,112.86892604959358,112.4530029002708,95.36842164666088,120.51028246353822,114.10167393466654,122.3764659665578,110.51221875556824,115.26839045642886,113.30240114838546
2025-05-05,111.15844789133696,113.43450492667336,117.90016756869034,108.43980539960047,112.97835224399444,112.53206821124016,95.37053169863496,120.57869417004348,114.150632338828,122.3764659665578,110.53958281260324,115.30571873629522,113.37560142101783
2025-05-06,111.15844789133696,113.59276582107285,117.90016756869034,108.64708615054695,113.13309617440902,112.7797404906863,95.35542599675662,120.8502548552282,114.29779955028744,122.3764659665578,110.54111902030562,115.66714884501538,113.54441669759278
2025-05-07,111.15844789133696,113.3062215154076,117.90016756869034,108.4791972448341,112.21273688812168,112.49154917233156,95.3091215978271,121.06230439510634,114.93492431693188,122.3764659665578,109.90775328586176,115.549321747513,113.36150026304826
2025-05-08,111.15844789133696,114.03416971738854,117.90016756869034,108.3414523529832,111.63063493789204,112.6299826555322,95.2879394824084,121.2082283717017,115.18780002281812,122.3764659665578,109.9848282964772,115.47367835588106,113.46288156622975
2025-05-09,111.15844789133696,114.03317160093304,117.90016756869034,108.30047823134753,111.79121436164608,112.15362711829631,95.26831557431498,121.29184363059755,115.14405380784302,122.3764659665578,110.01099347783604,115.29672048414967,113.34631883889216
2025-05-10,111.15844789133696,113.9901889954336,117.90016756869034,108.25600700741096,111.94032732025308,111.86405336070234,95.25206664249598,121.3718895574178,114.49909545464548,122.3764659665578,110.00061535853038,115.31266304160935,113.22705225321964
2025-05-11,111.15844789133696,114.06204783375384,117.90016756869034,108.37649388070236,111.9923853277914,111.65539352238606,95.2541427918494,121.43046080497405,114.53113058030031,122.3764659665578,110.00041126201282,115.42927601749612,113.19731629360918
2025-05-12,111.15844789133696,114.21534359288098,117.90016756869034,108.52827389869152,112.166151688114,111.8374264331151,95.292580679266,121.51905067891512,115.22058501825036,122.3764659665578,110.00231420812705,115.6317302226158,113.3620521461152
2025-05-13,111.15844789133696,114.216195193647,117.90016756869034,108.4626614515247,112.37714904191692,111.89475120407448,95.292580679266,121.5648436315696,115.80714810399832,122.3764659665578,110.0022154086843,115.59380240271852,113.45116582981316
2025-05-14,111.15844789133696,114.3454592486064,117.90016756869034,108.46521972740798,112.22642784754592,112.28649470593965,95.2432770967535,121.6160369661339,116.0637821463119,122.3764659665578,110.31598148982016,115.70212022772331,113.63507447731848
2025-05-15,111.15844789133696,114.05583994664772,117.90016756869034,108.39604941239692,112.3356098018042,112.43135432656086,95.32592917337126,121.71291362533876,116.59020655330193,122.3764659665578,111.08242006433832,116.65634937367308,113.86275014082278
2025-05-16,111.15844789133696,114.06613053849816,117.90016756869034,108.4818633970966,112.7413823013258,112.22581513621144,95.34817172983416,121.77006060354655,117.3437956500662,122.3764659665578,111.08394629261758,116.67415819771382,113.91683709311728
2025-05-17,111.15844789133696,114.00837705268115,117.90016756869034,108.31253154538862,112.5779292598622,112.12109559446476,95.28343805275018,121.83286034281268,116.88921031400726,122.3764659665578,111.04420906376755,116.5397175451442,113.82345500740992
2025-05-18,111.15844789133696,114.0105375371143,117.90016756869034,108.32256251989114,112.5501629174428,112.00793569568448,95.30194259215624,121.98902564545594,116.38247115618572,122.3764659665578,111.03640767958376,116.56801632201773,113.7710664673261
2025-05-19,111.15844789133696,114.1354392628201,117.90016756869034,108.39473305505264,112.99957835121064,111.93485683560029,95.34836224308604,122.07053399869802,116.2677866917794,122.3764659665578,110.9944772230528,116.77476833028672,113.80490907281772
2025-05-20,111.15844789133696,114.07451147000997,117.90016756869034,108.41143016197556,113.06757861611548,112.57653721192654,95.33799255552394,122.0888830943234,116.42054204816696,122.3764659665578,111.500355587179,116.70319806251952,114.06778786026771
2025-05-21,111.15844789133696,113.98145855667052,117.90016756869034,108.39497228831216,113.10162560294644,112.49238195998356,95.2695228564772,122.15597980924834,116.34266713253707,122.3764659665578,111.7874916206974,116.7706028365374,114.08118756859366
2025-05-22,111.15844789133696,113.9708723285259,117.90016756869034,108.31429967003248,113.05776947448588,112.934408558539,95.24423672956532,122.21485346121054,116.71728647030304,122.3764659665578,112.20974762611364,116.77210435340636,114.29782075332848
2025-05-23,111.15844789133696,113.99687596104962,117.90016756869034,108.56677061121218,113.03438723992842,112.34793289392891,95.22173841387352,122.27541480616011,116.9647823711156,122.3764659665578,111.59531889646628,116.82871886563257,114.08809178301784
2025-05-24,111.15844789133696,113.92477492680636,117.90016756869034,108.49569411019696,113.02403077490186,112.22297770000031,95.22593440233354,122.34254102596353,116.36868028667054,122.3764659665578,111.82464614630052,116.8124837365858,114.03356080880022
2025-05-25,111.15844789133696,113.8415051760007,117.90016756869034,108.2547724052109,113.05802805673794,112.04177542004328,95.22493471816176,122.38287483845149,116.3698402547862,122.3764659665578,111.8207412547068,116.68672938985571,113.97482873673468
2025-05-26,111.15844789133696,113.96660052544873,117.90016756869034,108.35219155551644,113.0610234375668,112.1572055517256,95.27640319265454,122.48576388991192,116.42691810663896,122.3764659665578,111.61936395211556,116.8786851790927,114.02338766429526
2025-05-27,111.15844789133696,114.03655796969612,117.90016756869034,108.22713233920123,113.09149906036572,112.77789686972132,95.20766424336752,122.54909934065952,116.51810262548696,122.36860525534028,111.69463664548114,116.83240274707536,114.22766095622902
2025-05-28,111.15844789133696,113.79672139050852,117.90016756869034,108.16480192388693,113.10493191816089,112.77510466379054,95.20473909002575,122.60075327991734,116.79069415804294,122.35961690292176,111.91986397645464,116.8879468050784,114.2713449026544
2025-05-29,111.15844789133696,113.81552515946136,117.90016756869034,108.18472037369727,112.905231281862,112.78954397771568,95.15690060627824,122.66195009457584,116.94416265793826,122.35961690292176,112.70777496260796,117.88246289480674,114.4254313410664
2025-05-30,111.15844789133696,113.69599240125184,117.90016756869034,108.12360238700846,112.7590973112141,112.22814151782842,95.125515189181,122.7063760267935,117.09308668127466,122.35961690292176,112.86824387315816,117.87511675271683,114.28476523573364
2025-05-31,111.15844789133696,113.67409770116078,117.90016756869034,108.20610839659146,112.6162403709553,112.12420786295743,95.15204123801422,122.77727414133318,117.64374976457027,122.35961690292176,112.89691301671178,117.8164972886165,114.30634243276882
2025-06-01,111.15844789133696,114.08499722090744,118.05655005688104,108.3885567011079,112.67513565684096,112.19479832818932,95.15290185153766,123.51585367491708,117.7883903143173,122.35961690292176,112.83209625716108,118.02773875924328,114.50210764690884
2025-06-02,111.15786423012082,114.2030896761319,118.05655005688104,108.50279752008775,113.33146394123897,112.46645109651968,95.19676707163502,123.71482864230576,117.88740896605658,122.36405643592153,112.92894868671684,118.27506162312346,114.70762845686522
2025-06-03,111.15786423012082,114.28543830826356,118.05655005688104,108.45995478487454,112.96430171650684,112.46645109651968,95.13297683818588,123.78759826084456,118.04505391429018,122.37006523406572,113.50088539257938,118.28241881095327,114.78431335004002
2025-06-04,111.15786423012082,114.24371976856284,118.05655005688104,108.47228578829996,112.7982461061151,111.9040814998632,95.1451561238135,124.07891434433436,119.61885218338276,122.37006523406572,113.99306894429157,118.1037778812224,114.85411410294336
2025-06-05,111.15786423012082,114.67646897805604,118.05655005688104,108.51055495363478,112.74304548491692,111.68643199633097,95.07698513166751,124.08830541819144,121.21535169844856,122.37006523406572,113.0813644881002,118.00702324689532,114.83730043602664
2025-06-06,111.15786423012082,114.67646897805604,118.05655005688104,108.51055495363478,112.74304548491692,111.52691802378878,95.07698513166751,124.08830541819144,121.21535169844856,122.37006523406572,113.0813644881002,118.00702324689532,114.7923429885645
2025-06-07,111.15786423012082,114.67646897805604,118.05655005688104,108.51055495363478,112.74304548491692,111.50195997093007,95.07698513166751,124.08830541819144,121.21535169844856,122.37006523406572,113.0813644881002,118.00702324689532,114.7853088063404
2025-06-08,111.15786423012082,114.67646897805604,118.05655005688104,108.51055495363478,112.74304548491692,111.39018732350614,95.07698513166751,124.08830541819144,121.21535169844856,122.37006523406572,113.0813644881002,118.00702324689532,114.753806782761
2025-06-09,111.1579466778936,114.86165165945827,118.05655005688104,108.71490429532552,112.7282803578239,111.47356932010476,95.11908094537569,124.4212535709428,119.55863926651894,122.37006523406572,112.35923158513992,117.91093806951196,114.60468134204378
2025-06-10,111.1579466778936,114.93791379491496,118.05655005688104,108.78903267618182,112.6945339520729,112.28173824437562,95.12758873875792,124.65979517596406,119.3895458074302,122.37006523406572,112.1457038505387,117.95723643177692,114.83432285420758
2025-06-11,111.1579466778936,114.0257170150948,118.05655005688104,108.69329636805308,112.78468666699987,112.28962073921352,95.04245834430724,124.76963829331042,119.53452441654784,122.37006523406572,112.18039632909256,116.63578012586854,114.75013577155154
2025-06-12,111.1579466778936,113.82952996675034,118.05655005688104,108.67616619137102,112.71994063075924,112.66118553796024,95.06978422640442,124.81647023151164,119.61021621644996,122.37006523406572,112.36092031532236,116.43270732503709,114.86526787640312
2025-06-13,111.15917850073998,113.86370372355216,118.05655005688104,108.56578678489342,112.76410743523844,112.33783254996966,95.08291852182462,125.09187474387798,119.92602439067,122.37006523406572,112.66069359107428,116.43320977718682,114.890913265592
2025-06-14,111.15917850073998,113.92940674171211,118.05655005688104,108.5427584510918,112.86519683634212,112.2371464874092,95.0780978216799,125.2095924608798,119.31802681513189,122.37006523406572,113.27607415742604,116.7113033419888,114.93381869991616
2025-06-15,111.15917850073998,113.90006452757808,118.05655005688104,108.57696118285229,112.84658504076798,112.21224535946077,95.06845264670493,125.37632850037926,119.53558192312236,122.37587886965105,113.1212816057437,117.06615937746427,114.96151728386306
2025-06-16,111.15917850073998,114.0475227881893,118.05655005688104,108.6833972802595,112.85103638770504,112.19016240072972,95.09288195134566,125.4606620957541,119.8638978814126,122.37783521226734,112.75269173842634,117.59073540728596,114.98308826314454
2025-06-17,111.15917850073998,114.0003574185206,118.05655005688104,108.70547482413542,113.0265895479926,112.55566786260304,95.11804281241962,125.73361903973218,119.80917375036006,122.3795534877464,113.57673966427885,117.1620909517622,115.23154094070364
2025-06-18,111.15917850073998,114.16886314530242,118.05655005688104,108.72731179911192,113.2206619902006,112.36707082619388,95.10932861007434,125.8988774605489,119.8700745585602,122.3795534877464,113.37610142409125,117.2373430117585,115.21545620499624
2025-06-19,111.15917850073998,114.33581256857204,118.05655005688104,108.82335552176288,113.19038079363484,112.38387746189926,95.2470756343524,126.1840509910764,120.17306341881128,122.3795534877464,114.73481246428244,118.26561877480052,115.53157811096
2025-06-20,111.15917850073998,114.32567963478392,118.05655005688104,108.81894512048272,114.10132954912208,111.96700097864895,95.20020839453552,126.3799938081393,120.54248661731722,122.3795534877464,114.75936887648048,118.38159996156654,115.55557784906908
2025-06-21,111.15917850073998,114.35664431249904,118.05655005688104,108.89577213588989,114.10362808965026,111.87198053049283,95.197471011331,126.48159105094489,119.85375051471536,122.3795534877464,115.95361335986078,118.42816738617825,115.65097756603
2025-06-22,111.15917850073998,114.3491041078891,118.05655005688104,108.8919069774677,113.894107511106,111.64634211304003,95.21006199740538,126.46948917984666,119.7662846086062,122.3795534877464,116.02008492802491,118.43024630992342,115.56982526623926
2025-06-23,111.1599275311072,114.4938594084916,118.05655005688104,109.01390633406344,114.24168564823552,111.58016734974088,95.23637558799804,126.74492671563767,120.09228687669416,122.3781262793806,115.9294084973634,118.60618666266238,115.66142272531714
2025-06-24,111.1599275311072,114.53946773026249,118.05655005688104,109.01190152581415,114.09358972968238,111.67422263155429,95.21611425358395,126.94466782343002,120.16246037073373,122.37537263722996,115.74289981476576,118.6626253153294,115.69419699604644
2025-06-25,111.1599275311072,114.5569104129257,118.05655005688104,109.01803054047969,113.86557972212724,111.51353252458506,95.19782175536778,126.9504938202348,120.16246037073373,122.37537263722996,115.74299594734832,118.57425304068312,115.62919722840164
2025-06-26,111.1599275311072,115.27164715591204,118.05655005688104,109.05064549759496,113.2910325841586,111.6643076676261,95.06717515829706,126.98852750617046,120.54548322356364,122.37428198624394,114.26559257874518,118.72701469742252,115.52660496210454
2025-06-27,111.1599275311072,115.12089083434483,118.05655005688104,109.0988826118734,113.73852337329718,111.49096856222344,95.06791412614896,126.9865744100454,120.94362498763591,122.37428198624394,114.40336942301438,118.52981306753324,115.54803724995224
2025-06-28,111.1600596573388,115.19625016729096,118.05655005688104,109.07961539382886,113.6802109293262,111.08393432608172,95.07590461856518,126.9404980761142,120.5536613727966,122.37428198624394,114.9260263635494,118.43682433099534,115.45988055002437
2025-06-29,111.1600596573388,115.26894954943472,118.05655005688104,109.074878828007,113.6948441090227,110.83318742876244,95.07363907305458,126.99677533154411,120.67510128222249,122.37428198624394,114.97685152542078,118.4324738880128,115.42247065122922
2025-06-30,111.1600596573388,115.40233645327606,118.05655005688104,109.15048705048612,113.8490186133559,111.15190900722754,95.12311048764846,127.42027891629044,121.8360746091614,122.37428198624394,114.49964375172787,118.60894425235414,115.65120242166265
2025-07-01,111.1600596573388,115.75653620028312,123.2899212687394,109.4607974038065,114.027128840868,112.4064823534652,95.12812720228972,127.51851355621946,121.74815303635138,122.38464648141382,114.38944364675709,119.28063538449688,116.19125161573852
2025-07-02,111.1602878467188,115.4768919393142,123.2899212687394,109.5129238836624,114.25320520045986,112.62696481604992,95.11209617819355,130.76750439662297,121.8441769598047,122.3889497471505,114.35068237817671,118.6933109963877,116.752020442314
2025-07-03,111.1602878467188,115.52019524637794,123.2899212687394,109.45621065065116,114.12248400785457,112.7853830627014,95.30668021264918,130.838521061963,122.30679891208344,122.3889497471505,114.4108150718956,118.68907340636834,116.856050433579
2025-07-04,112.30820211495224,115.73398700097265,123.2899212687394,109.46453598424678,114.32700930272696,112.56715011524446,95.3398297162338,131.40053635411965,122.4538537495654,122.3889497471505,117.06740610203748,118.81722862058604,117.34002302729075
2025-07-05,114.25279354001388,115.61291774952268,123.2899212687394,109.43714732165974,114.6860189299075,112.68085035092442,95.34117463958536,131.48780509360645,121.86503357104544,122.3889497471505,117.09245645906591,118.762906734337,117.43142923925475
2025-07-06,114.66317495967462,115.63169161957364,123.2899212687394,109.44988826703886,114.74158362420114,112.93687933657746,95.35787052872,131.56682516928893,121.88301690142876,122.3889497471505,117.05662707418436,118.69809148143136,117.53384016705624
2025-07-07,114.69816789144132,115.9349250943845,123.2899212687394,109.5891218936269,114.91996918904724,112.7056650580824,95.36581759192612,131.72898549236373,121.88370924836155,122.38813183150602,117.2404348775078,118.99039068565556,117.57380131681022
2025-07-08,115.21976376854418,115.75864354688558,123.2899212687394,109.68965152264546,114.80470274410588,112.8963055618592,95.3288783345266,131.7676157496197,121.87964293734646,122.38813183150602,117.417258514126,118.80853383254755,117.64816149067644
2025-07-09,118.6854590730868,115.56077184852668,123.2899212687394,109.62544716859534,114.11770475805012,112.93058324578342,95.3704713803356,131.80416032372608,121.81319339683569,122.38813183150602,118.11294188342082,118.52037080208244,117.80769880906804
2025-07-10,118.6854590730868,115.55476983851736,123.2899212687394,109.63458973514727,113.35476005511931,113.04016233241346,95.33335131547128,131.81148578844136,122.36768219846404,122.38813183150602,118.40686751451958,118.62412485602796,117.86897435485577
2025-07-11,118.6854590730868,115.32849345061643,123.2899212687394,109.68628229963528,113.41955344151428,112.87045185073056,95.33997034598649,131.92882071899714,122.95587625321566,122.38813183150602,118.30146224163636,118.500674949933,117.8608651626884
2025-07-12,118.68969302408372,115.42224394834078,123.2899212687394,109.6704354721167,113.35821776949658,112.174012491569,95.32841995630145,132.08328894746995,122.56732617038936,122.38813183150602,118.22381260518766,118.67201482803158,117.65334960152973
2025-07-13,118.71473665902516,115.47655722235184,123.2899212687394,109.65999517179569,113.4574864346873,112.27194624630422,95.32041849036108,132.04412284129702,122.70295635801342,122.38813183150602,118.0105208028023,118.74833197811016,117.67357774191818
2025-07-14,118.71473665902516,115.68259526415716,123.2899212687394,109.7311367561624,113.61254995069017,112.42274842230444,95.36082405005078,132.0861469740278,122.53663486629117,122.38878548044036,117.87391574423734,118.97519798244488,117.73053543276008
2025-07-15,118.71473665902516,115.50658577678674,123.2899212687394,109.7508011260866,113.3840966169982,112.79864116235454,95.35689938319598,132.1869095808701,122.59495970650283,122.3860646916188,117.8376841269657,118.7637912949974,117.81266200600228
2025-07-16,118.71473665902516,115.80793771086918,123.2899212687394,109.9812184985448,113.56128154974368,112.7222119999212,95.370869999767,132.2454673651666,122.81759925006936,122.38612887258014,117.8100537728845,118.90818389445636,117.86569521288952
2025-07-17,118.995489703398,116.21667397957448,123.2899212687394,110.12280664501824,113.37306727956478,113.1372602709698,95.4864091018776,132.37803834430437,122.9085898043921,122.38612887258014,118.08757476668563,119.03371697128937,118.090713626778
2025-07-18,119.04754067694562,116.30751151707028,123.2899212687394,110.11154976147648,113.22803101676124,113.05675125009223,95.4610156361886,132.42587429367774,123.12986711878388,122.38612887258014,118.11062559321977,119.08755680073116,118.09686359494016
2025-07-19,119.04754067694562,116.32229119971824,123.2899212687394,110.03967348358664,113.25002113918922,112.499231357526,95.65808136625868,132.55559733247438,123.13875255415124,122.38612887258014,118.23342998667732,119.08462982936648,117.98687099112324
2025-07-20,119.04754067694562,116.328136129357,123.2899212687394,110.0317808030534,113.19843990114803,112.54212068531828,95.64291701902526,132.5237147225583,123.42866675443874,122.38612887258014,118.12526910954796,119.11780474399109,118.0015724607146
2025-07-21,119.04754067694562,116.44515735583924,123.2899212687394,110.12987427898736,113.4250401315991,112.98108998825096,95.69197245131302,132.58672062611993,123.58495077344278,122.38612887258014,117.64932308132651,119.27220837800984,118.1224877744209
2025-07-22,119.04754067694562,116.40037605220787,123.2899212687394,110.21758359878984,113.43963392720116,113.5387261553045,95.68673425013785,132.58327310716996,123.67397029305988,122.38190189590708,117.65602822569387,119.34042483964222,118.28937375456267
2025-07-23,119.04754067694562,116.497690576163,123.28992123352782,110.31986715423464,113.61270949426266,113.54082404230346,95.58467288911636,132.54110245539664,123.6821606274224,122.3814576135135,117.88243342253664,119.44413998932755,118.33804876805654
2025-07-24,119.04754067694562,116.45641478115292,123.28992123352782,110.25778845051477,113.50908582500318,113.56635319185496,95.55002160363036,132.60645961135043,124.01905427534798,122.3814576135135,118.17705278299964,119.35215602124714,118.4071643224522
2025-07-25,119.04754067694562,116.54012688685394,123.28992123352782,110.26258247447512,113.16061112702242,113.2769010464502,95.57395314854314,132.66550558841357,124.29161780354764,122.3814576135135,119.15181652604834,119.31924615491543,118.45911319727377
2025-07-26,119.04778940940048,116.52562373590877,123.28992123352782,110.16361340071197,112.75117024819504,113.0174257262601,95.60243446685249,132.74683237338152,123.97428256725908,122.3814576135135,121.0911231646646,119.27500436742756,118.61431763028584
2025-07-27,119.0493470159258,116.54788893403403,123.28992123352782,110.13803121026426,112.40598996427002,112.93946909011838,95.56556938512657,132.80894656812123,123.84449693516396,122.3814576135135,120.38818448358089,119.28965049239378,118.48366066916324
2025-07-28,119.0493470159258,116.73639105406652,123.28992123352782,110.22549750795416,113.12579023967528,113.04060324598014,95.6106039877253,132.78660142245624,123.74109524092928,122.3843061554326,120.20517545951218,119.52553947587134,118.53618424556804
2025-07-29,120.93815777955076,116.79578231717248,123.28992123352782,110.3439066951922,112.8274589597493,113.2806694913729,95.63081450625366,132.8884075278279,123.73450798954066,122.38546391745382,120.35358762121987,119.64746000836708,118.71751997517477
2025-07-30,122.90187081674578,116.81643266133617,123.28992123352782,110.30404471454172,112.07584831380082,113.3248667401472,95.63404053821162,133.0085990792699,123.67213051164391,122.38491219512748,120.52676845153069,119.6063510147226,118.77054812045547
2025-07-31,122.9015635655668,116.67392650583156,123.28992123352782,110.36246750534283,111.99772050543332,113.6227379071804,95.671419909441,133.03855170756174,124.51542611102272,122.38491219512748,121.07501203031084,119.88799090926445,119.00207763566318
2025-08-01,122.9015635655668,116.9640085691216,123.28992123352782,110.52429280065084,111.71893709138642,114.2985097554984,95.68153950013904,133.1918348248071,124.77523412745532,122.38491219512748,120.9794490340292,120.19538141381366,119.24356417793368
2025-08-02,122.9015635655668,117.01950882877844,123.28992123352782,110.72583455547276,111.87122353156823,114.16400996548612,95.75587666220868,133.28491441897071,124.7529303556959,122.38491219512748,120.97871834579486,120.3016739375348,119.24619993667612
2025-08-03,122.9015635655668,117.10166831310823,123.28992123352782,110.76299264361464,111.77424565426806,114.19005933914016,95.6713713498842,133.34199789709993,124.88196093776696,122.37608544912337,120.98042066685034,120.36462829137162,119.27286670004004
2025-08-04,124.87926324878674,117.37963674208756,123.28992123352782,110.83760808902557,111.56307293814176,114.45063510484712,95.6565634465946,133.41764824397922,124.9265503637584,122.37608544912337,120.7416379121146,120.64116933715488,119.4259364430924
2025-08-05,124.8793197179698,117.14383859164754,123.28992123352782,110.8269001903461,111.25738704897456,115.21436619564275,95.74330131569268,133.8112615135939,125.21966956665251,122.37463657852632,121.15655948097,120.577812700776,119.74289849750892
2025-08-06,124.8793197179698,117.303035996965,123.28992123352782,110.75225947163368,110.79369737125906,114.95038094863048,95.74319545434528,133.90278264009413,125.43677610594898,122.37463657852632,121.28205258462816,120.5689228136102,119.69314200813636
2025-08-07,124.88015460869748,117.56829774225724,123.28992123352782,110.86963281887898,110.51842128252282,114.72726011429118,95.664351519795,134.2500652812404,125.48996678568878,122.37463657852632,121.15361593234464,120.58917278773365,119.67316824952216
2025-08-08,124.88015460869748,117.54907428989556,123.28992123352782,110.85077813072598,110.1337483153058,115.36656995136364,95.67173717865676,134.29133821042902,125.64764635012092,122.37463657852632,121.1596908261335,120.57578864720516,119.8417123810787
2025-08-09,124.88015460869748,117.5701505992595,123.28992123352782,110.81434345180148,109.85895161136618,115.4455073390215,95.69147281666888,134.31977831628333,125.78983010301005,122.37463657852632,121.08700437237296,120.58033473385984,119.85117911645708
2025-08-10,124.88840636274958,117.5545591499125,123.28992123352782,110.8170889993644,109.69506156162431,115.38294129066168,95.72675724779984,134.37011085465085,126.40814263387608,122.37463657852632,120.97775964312832,120.5718236911652,119.86824857756828
2025-08-11,124.88837629741404,117.59146415402728,123.28992123352782,110.83500125171146,109.69620437618556,115.13883313232108,96.22288449700632,134.325928214516,127.71618743802082,122.37293085705564,120.57439113184908,120.5665741434722,119.87546102029916
2025-08-12,124.88837629741404,117.21487793535498,123.28992123352782,110.72427588991596,109.26039387530916,115.4295956437255,96.4502700402559,134.72199074944285,126.28958168951726,122.37227519153164,120.74820768415144,120.47799800589584,119.85693727020694
2025-08-13,124.88847651198364,117.2670388855752,123.28992123352782,110.7119047868879,109.03858422846622,115.73587900135011,96.50298266958228,134.8740742330151,127.94718279825707,122.37227519153164,120.8600731756262,120.48596174387508,120.11667854467964
2025-08-14,124.88847651198364,117.32948763505196,123.28992123352782,110.69361099801556,109.1619409662008,115.73693246446652,96.5148501116728,134.98417648378833,127.95089295174374,122.37227519153164,121.20908061194538,120.48709043374537,120.19691922071428
2025-08-15,124.88847651198364,117.14381631354,123.28992123352782,110.80438608128932,108.95942256610527,115.27772644204734,101.0361952065604,135.0642534402888,128.74569961847473,122.37227519153164,121.169159521117,120.39542037307238,120.28822185944972
2025-08-16,124.88847651198364,117.1662795831236,123.28992123352782,110.7848543032952,108.89848742904952,115.33385738084613,98.56772261188648,135.11266168589202,127.88723194023918,122.37227519153164,120.98262044658918,120.34652594551466,120.1101452225862
2025-08-17,124.88847651198364,117.30921557366509,123.28992123352782,110.77626393073646,108.88111868295044,115.37453983474192,98.57893655851689,135.12167628145954,128.38202994185326,122.37227519153164,120.80445859882444,120.37873045793248,120.15425073343332
2025-08-18,124.88847651198364,117.4820685985611,123.28992123352782,110.86181952194308,108.8636967106848,115.51564773311856,98.62260152276932,135.32812205769423,128.5292933679245,122.37227519153164,120.50065837202678,120.63502844859732,120.22491873359652
2025-08-19,124.88847651198364,117.61116006284192,123.28992123352782,110.87135993369527,108.89137279713572,115.99934168976304,98.61971407435736,135.46885449043515,128.65107297223753,122.37227519153164,120.53259843925731,120.37081644464055,120.40184415587086
2025-08-20,124.88731316431864,117.67684671891632,123.28992123352782,110.89347760189048,108.00792069106828,116.25197285443588,98.583842019804,135.55158723917617,129.02870920192146,122.37227519153164,120.61724322905158,120.14708458118996,120.45629056561354
2025-08-21,124.88747627861936,117.7131210042646,123.28992123352782,110.95900204667672,107.86418324621825,116.0988475558538,98.59203437639688,135.49815178711387,130.53644259525157,122.37223832817196,120.97250371371914,121.8436015966855,120.64042212168856
2025-08-22,124.88747627861936,117.75518463352904,123.28992123352782,110.93279180476142,107.7170475359947,115.08847198433604,98.61071971464496,135.6788585153076,131.5124953210313,122.37223832817196,120.96552694812004,121.80470811057606,120.45973851711184
2025-08-23,124.88749615475794,117.7534519022512,123.28992123352782,110.888577949038,107.64706567888422,115.10106923310563,98.61899546678823,135.689044901332,132.2333267607797,122.37223832817196,120.96740372232378,121.9424537831071,120.52716976578108
2025-08-24,124.88846595884375,117.7534519022512,123.28992123352782,110.88780272811807,107.64706567888422,115.1564923065184,98.60598301473496,135.68954078637188,132.91449784563196,122.37223832817196,120.83239439600672,121.9424537831071,120.58399177988454
2025-08-25,124.88846595884375,117.94694630980952,153.8129968983527,110.98551996877026,107.90389284892758,115.5996253875698,98.64397635707545,135.84810216750773,132.79122584289607,122.37223832817196,120.42941172583436,122.20055457790988,121.40983982497649
2025-08-26,124.88846595884375,117.87154197338693,153.8129968983527,111.15465951904648,108.17577985704207,116.33134152656253,98.67121781822952,136.02233119340946,128.71522465643957,122.37393067009248,120.61425669327056,122.14509603652832,121.32947929020804
2025-08-27,124.88846595884375,117.97408017824245,153.8129968983527,111.22913484444662,108.42986080346452,116.26677003771816,98.69685555659493,136.23135901149428,128.6618486031942,122.37397607699732,121.00621847833544,122.27007178058028,121.42860294150438
2025-08-28,124.88846595884375,117.78251131738728,153.8129968983527,111.23386148625066,108.46091917575642,116.54746594110952,98.72349593480294,136.41321490383808,128.92051507496913,122.37397607699732,121.43275925632796,122.29920528180725,121.60592538914588
2025-08-29,124.88876985627036,117.82043361770825,153.8129968983527,111.3076771710322,108.66635530010603,116.20956917378606,98.7363358263334,136.4753675412706,129.06443067909407,122.37397607699732,121.45909962250282,122.31754592150013,121.55904157468689
2025-08-30,124.89135693778296,117.8062329940256,153.8129968983527,111.42963031920088,108.94868526451452,115.6492008180792,98.85799400992532,136.70408524776207,128.6747924684421,122.37397607699732,121.51761823344442,122.964985625274,121.46420753583192
2025-08-31,124.89135693778296,117.9376130693758,153.8129968983527,111.48511293100712,109.30733866704448,115.74594508755426,98.87042324773108,136.71115830424478,128.48875299669885,122.37397607699732,121.30902116885748,123.12338681057406,121.49514922893628
