,Ev ve bahçe araç gereçleri,Ev aletleri,Gıda,Kişisel ulaştırma araçlarının işletimi,Ayakkabı,Alkolsüz içecekler,Yemek hizmetleri,Kişisel bakım,Konutun bakım ve onarımı,Başka yerde sınıflandırılmayan mali hizmetler,Ev içi tekstil,Başka yerde sınıflandırılamayan kişisel bakım ürünleri,Giyim,Ulaştırma hizmetleri,"Görsel-işitsel sistemle (audıo-vısual), fotoğrafla ve veri işlemle ile ilgili ekipman",Alkollü içecekler,Araç satın alımı,Ev bakım için mal ve hizmetler,"Züccaciye, yemek takımı ve hanehalkı aletleri",Telefon ve telefaks hizmetleri,"Gazete, kitap ve kırtasiye","Elektrik, gaz ve diğer yakıtlar","Diğer eğlence araçları ve malzemeleri, bahçe ve evcil hayvanlara ilişkin ürünler, hizmetler","Mobilya, mefruşat, halı ve diğer yer döşemeleri",Gerçek kira,Diğer temel dayanıklı eğlence ve kültür araçları,Konaklama hizmetleri,Tütün,Su (Şebeke suyu) ve konutla ilgili çeşitli hizmetler,Telefon ve telefaks ekipmanı,Ayakta tedavi hizmetleri,Orta öğretim,Üniversite eğitimi,Okul öncesi eğitim ve ilköğretim,"Tıbbi ürünler, aletler ve malzemeler"
2025-02-28,0.0070602607549547,0.0478564688864846,0.9023160599400345,0.1367302451973536,0.0739092825578236,0.0574066477396909,0.159997930129048,0.13731477696764952,0.0499741830012937,-4.460013725294172e-07,0.1902100958174986,0.058798365592068996,0.27790922533321044,0.052764394377987,0.0025728848365851,0.000497652113287442,0.0925725388688996,0.1150216648071362,0.0271458870882802,-0.0360834178938938,0.0288882367563861,0.27842170128236376,0.0382335164955383,0.09192259998845129,0.3216738644574091,0.003052710686362,0.1485661878990737,0.0,0.1742972995324612,-0.0054747778398094,-0.3056762849898042,0.0751733515441809,0.0959731695267881,-0.0025388796040144,0.0002229354282266
2025-03-31,0.0044632415382077,0.0474791768049336,1.4071811291087042,-0.018659888539175502,0.11102895517896329,0.028724970626007398,-0.049800773869787,0.14027419693119128,0.048978495023575,-1.2954125420142277e-06,0.0794598300114318,0.0452321089869836,0.4049695306711178,-0.016738403045405737,0.00018541923453270015,0.0010856145397626,0.0622186595670097,0.07466867115016279,0.0214024104040972,-0.0574372644291556,0.0162313930308517,0.021032632289387898,0.011878644166344333,0.0606814271836724,0.281539388416634,0.00177671053647,0.1430671830038719,0.3751887406728679,0.042260452878664,0.0034691688666298,-0.0128672150122864,0.1643054427333182,0.0177794363729096,-0.0035132227376813,-0.0008915085396622
2025-04-30,0.0009073110959082996,0.018365567274720697,0.48735443050853017,-0.014574915876940195,0.0381772479222994,0.02288794387442684,0.2423695438922932,0.0461389685229422,0.0217067953557073,0.0,-0.0018718997931436,0.062130743665087404,0.0505344629212627,0.1003879207810501,0.0086608629595641,0.0,0.35211648497487813,0.04581533508075598,0.0046755454024705,-0.0841134670706806,0.007437687986250399,0.4470360460018254,0.0026115837098281,0.004786946050392701,0.3316819420308108,0.000694533132725,0.1142221112861327,0.0,0.0323239846077837,0.0138527003508132,0.0,0.0,0.0,0.0003036465185431,0.0
2025-05-31,0.0035162368209366,0.035517475141007,-0.14420991791252158,-0.0259972895930583,-0.0028919158237931636,0.03331109458895167,0.1920080640036668,0.0198611091784826,0.0367203988774764,0.0,0.05930078853025,0.032718621801875236,0.0006390754801276999,0.013724116769560816,0.0220210463331045,0.0,0.32964311135756474,0.012176504846509074,0.003354776821167185,0.0001232427556728,0.0012490224703376,0.13086275178744688,0.0064158111818807,0.015630196837227602,0.2827172461043734,0.0013073139143886,0.2117445038499577,0.0,0.1373515444616501,-0.0050471490284429,0.0,0.0,0.0,0.0002909152349557,0.0
2025-06-30,0.0019278506316476002,0.0114902122727769,-0.08899879106254958,0.1574809398853218,-0.0035356690797615003,0.030044643000544137,0.18907392725206748,0.04663598781435581,0.0143911107130922,0.0,0.0080899705606117,0.012937370411038799,0.0391242078944803,0.12356006978600512,0.0033859007209924,6.091674648934931e-06,0.088844570135407,-0.011891341866109401,0.00011800852517842268,0.000843865010311,-0.0021836486852727,0.0162127445886754,0.0027545469034063004,0.027444341633924396,0.3683566760264123,0.0011342415157227,0.1395305663484941,0.0,0.1237503364200753,-0.0067975817523326,0.0,0.0,0.0031177661243622,0.0,-4.849024373481254e-05
2025-07-31,0.0020827866352484,0.039245185468860404,0.14798810024078968,0.19546740172267912,-0.0033134889560859975,0.0442347401577834,0.0970344486069471,0.0221653318464177,0.0102849047544797,0.0,0.0021313530066511,0.0147739940407947,0.0505396598906429,0.05509154848515074,0.0041778461616491,0.026070149287974503,0.18605368432104952,0.0517909531994816,0.0021879320400159004,0.0037986767396951,0.005501913802009499,0.45747585566273685,0.0081612110989395,0.0126370165864214,0.4365271011793737,0.0022415631533777,0.1207801175829299,0.1737758429543456,0.0336019140603734,0.0056067261897087,0.0,0.1030031270133822,-5.774751810637731e-11,-9.422123113060806e-06,0.0001853535069906
2025-08-31,0.0018423987413148,0.0376145873136762,0.49823598713982664,0.0461872132463934,-0.071168463368415,0.07773581147688881,0.29548843371420963,0.0409681177982608,0.0079628298029238,0.0,0.0097699597290896,0.0148546996966625,-0.2158826788680645,-0.004648464734834356,0.0049831007857354,0.0104317156038539,0.26735308261639085,0.026414410295387398,0.0081947988333656,0.0471190526307445,0.0054567174428474,0.04509115865042661,0.0054933324120406,0.023549897178918602,0.2990678118552335,0.0017654338015823,0.0704120129088373,0.2496609331991062,0.0331565353294393,0.0098016034848704,0.0,0.0,-6.208765219153528e-10,0.0,-0.0001631543738992
2025-09-30,0.0006571339768926,0.0170457830613906,0.7050367341578685,0.0740217486513363,0.030951626503179803,0.0709197513987226,0.2100612966873432,0.0745535690238239,0.0051230962994708,0.0,0.0073023949001427,0.041098471658890204,0.07088028675453271,-0.0190941984023884,1.90505684136001e-05,0.00027936408945,0.1219839644867811,0.0011313267040226997,0.005890846194813001,0.0437442997602247,0.010989695968227,0.020299251269153502,0.004676936130978601,0.035536677106238604,0.4156344672971093,0.0012724001639532,-0.0724958486355273,0.0143945316612811,0.0408829013570907,0.0238920971913493,0.0,0.0,0.5759562273192994,0.0816853988680848,0.0016058225113808
2025-10-31,0.0020991392810654,0.0190030542439761,1.0753481985646276,0.0528072209928152,0.1215073960040039,0.0677540755727503,0.14947908579637692,0.0333062488222128,0.0076180880477518,0.0,0.0116181068557399,0.10040288409639919,0.7640445571735065,-0.0178344305588631,0.0078740751588527,7.973838340586641e-05,0.21130373571883218,0.0622440385304009,0.0029419865050422283,-0.0012077606133283,0.0048785459387988,0.0605778354252368,0.0053722059395101,0.0047828162832138,0.2780976027943594,0.0013883411560742,-0.0713074202999045,0.0728673314901174,0.0457623793258168,0.0014298348344456,0.0,0.0,0.0,0.006437443725939,0.0008746109746985
2025-11-30,0.0006437533186320001,-0.0064019853675062,0.36607761394105337,0.1469333482623273,-0.011547508013481169,0.0445661714639323,0.1211298649752553,-0.0039487530245855,-0.0019201100554106,0.0,0.0001375366911406,0.005765288720726801,-0.0673621027264085,0.052271078116822633,0.0007815334227862002,3.8695255674621456e-05,0.0499192652692658,0.0128897315876687,-0.005581543924122001,0.0467136529843468,-0.0031541640643602004,0.0151641911796862,-0.0012073170749127,-0.004086369620486701,0.2863101591863249,-0.0010149095223542,-0.0733231164691165,0.1364529758693446,0.0431440145731967,-0.0080060091217359,0.0,0.0,0.0,0.0,-9.583198107264024e-05
