,Ev ve bahçe araç gereçleri,Ev aletleri,Gıda,Kişisel ulaştırma araçlarının işletimi,Ayakkabı,Alkolsüz içecekler,Yemek hizmetleri,Kişisel bakım,Konutun bakım ve onarımı,Başka yerde sınıflandırılmayan mali hizmetler,Ev içi tekstil,Başka yerde sınıflandırılamayan kişisel bakım ürünleri,Giyim,Ulaştırma hizmetleri,"Görsel-işitsel sistemle (audıo-vısual), fotoğrafla ve veri işlemle ile ilgili ekipman",Alkollü içecekler,Araç satın alımı,Ev bakım için mal ve hizmetler,"Züccaciye, yemek takımı ve hanehalkı aletleri",Telefon ve telefaks hizmetleri,"Gazete, kitap ve kırtasiye","Elektrik, gaz ve diğer yakıtlar","Diğer eğlence araçları ve malzemeleri, bahçe ve evcil hayvanlara ilişkin ürünler, hizmetler","Mobilya, mefruşat, halı ve diğer yer döşemeleri",Gerçek kira,Diğer temel dayanıklı eğlence ve kültür araçları,Konaklama hizmetleri,Tütün,Su (Şebeke suyu) ve konutla ilgili çeşitli hizmetler,Telefon ve telefaks ekipmanı,Ayakta tedavi hizmetleri,Orta öğretim,Üniversite eğitimi,Okul öncesi eğitim ve ilköğretim,"Tıbbi ürünler, aletler ve malzemeler"
2025-03-28,108.63775084032714,104.00247180021016,112.4735557902207,107.10726233523785,113.74761657009842,105.92502332832436,105.44198195411236,111.99078078068591,117.41820434195338,99.96710578125672,150.7760545680606,117.24042702546654,111.7240183628267,116.53662833287027,100.70673331856418,114.7032157897169,103.25382505299275,115.41372615607546,109.81755685976907,92.95830652411932,110.11426683990595,106.36730177773163,110.37678301564002,106.83990126931552,112.24955201041176,106.81404216935816,156.64374244348082,110.85,129.74015455947608,100.00401034620629,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-03-29,108.55611053082893,103.95322865241307,112.93839242050306,107.74091186736138,113.8596838101061,105.93822024351336,105.46357695942501,111.9359952012137,117.9164559846383,99.96710578125672,150.54927646601809,117.84844177440486,111.6859708433391,116.53662833287027,100.53505166375851,114.7032157897169,103.24040014856402,115.27910503761446,109.72387892125063,92.95830652411932,110.09535050678633,106.38516630523463,110.28571803055343,106.80819952674499,112.41176852813126,106.73005495715296,162.18132720413806,110.85,129.74015455947608,100.04299264488544,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-03-30,108.55611053082893,103.95322865241307,112.93839242050306,107.74091186736138,113.8596838101061,105.93822024351336,105.46357695942501,111.9359952012137,117.9164559846383,99.96710578125672,150.54927646601809,117.84844177440486,111.6859708433391,116.53662833287027,100.53505166375851,114.7032157897169,103.24040014856402,115.27910503761446,109.72387892125063,92.95830652411932,110.09535050678633,106.38516630523463,110.28571803055343,106.80819952674499,112.41176852813126,106.73005495715296,162.18132720413806,110.85,129.74015455947608,100.04299264488544,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-03-31,108.55611053082893,103.95322865241307,112.93839242050306,107.74091186736138,113.8596838101061,105.93822024351336,105.46357695942501,111.9359952012137,117.9164559846383,99.96710578125672,150.54927646601809,117.84844177440486,111.68597084333909,116.53662833287027,100.53505166375851,114.7032157897169,103.24040014856402,115.27910503761446,109.72387892125063,92.95830652411932,110.09535050678633,106.38516630523463,110.28571803055343,106.80819952674499,112.41176852813126,106.73005495715296,162.18132720413806,110.85,129.74015455947608,100.04299264488544,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-01,108.5704022542298,104.3356348271364,112.85732911328394,107.74216212697863,114.52033821953361,106.08671267891225,105.73453106541871,112.15478536444587,117.62285811369205,99.96710578125672,151.37278871371979,118.82739884934921,112.22106536681842,128.24472700605259,100.8536938466415,114.7032157897169,103.25196276139172,115.54095025445346,109.92246352797638,92.95830652411932,110.25890210686292,106.53737743439714,110.69073250772915,107.54956841947967,112.73620156357012,106.77724611279156,165.6409422565016,110.85,129.74015455947608,100.42549382185864,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-02,108.55679417782736,104.33611419138029,112.99451806731136,107.74289982162216,114.59726941267202,106.08394584414728,105.78637152811453,112.27855497563664,117.90575146626799,99.96710578125672,151.46085837924136,119.01997514590032,112.22227905165798,128.24472700605259,101.06852800366543,114.7032157897169,103.26131006204282,115.74967807487724,109.99661266254547,92.95830652411932,110.45419307314013,106.56553606584461,110.88079230888782,107.56396737855009,112.8984180812895,106.80389632125376,165.71900255356414,110.85,129.74015455947608,100.44820747468458,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-03,108.54455541855413,104.4172532572809,113.18985978484794,108.34197648551277,114.33363034651357,106.62962998999765,105.73453106541871,112.32025609935957,118.1036253437629,99.96710578125672,151.18993039368274,118.98787347447563,112.16633663184241,128.24472700605259,101.12542624542432,114.7032157897169,107.41407393959562,116.95737819846428,109.94544403025677,92.95830652411932,110.49890155070081,106.54423303569254,110.67593308739357,107.3680735943776,113.00467824079284,106.81866768800998,165.56913530557105,110.85,129.74015455947608,100.72399698057382,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-04,108.50112503541305,104.42321827944072,112.78800069755964,108.3421009929057,114.2207604544477,106.95867388176973,105.73453106541871,112.33590790130025,119.53108571732622,99.96710578125672,150.9196323866888,119.19319531521045,112.05212691648467,128.24472700605259,101.03418326126254,114.7032157897169,107.40282474017377,116.8887922591176,109.81286400237269,92.95830652411932,110.43169601220224,106.55811495278951,110.5462404298071,107.26954123228352,113.39437790292838,106.81106559316108,167.30742166206653,110.85,129.74015455947608,100.86369298893476,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-05,108.52017318370373,104.38015624729067,112.62792297550432,108.34292726092569,114.24122169437514,107.11050542552636,105.78637152811451,112.34337974424291,118.70320978966818,99.96710578125672,150.82707362658127,119.03107849412558,112.07366352880177,128.24472700605259,100.67801311190084,114.7032157897169,107.45972019303947,116.92651756738009,109.76555751115814,92.95830652411932,110.4292166711018,116.58718716275351,110.45590019113058,107.31054755608184,113.45863410008934,106.77891306143654,166.4520779927787,110.85,129.74015455947608,100.9355691661187,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-06,108.42976210063404,104.2254280915741,112.57960716964496,108.34337925145387,114.16096627849453,107.11580007550623,105.78637152811451,112.34258711829324,119.34193515814407,99.96710578125672,150.56473818529605,118.90279611908011,112.02366630312783,128.24472700605259,100.49993397478667,114.7032157897169,107.45870961092342,116.94246436135458,109.75712479486268,92.95830652411932,110.39488490664796,116.63324366758536,110.504206974945,107.24777570845055,113.46652135384822,106.71631021038804,165.84345918583645,110.85,129.74015455947608,100.94856296362832,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-07,108.3859582757996,104.19006968785521,112.58929365658652,108.34341341483065,114.22744228531876,107.14701961061087,105.78637152811451,112.40151455364229,119.66934913724343,99.96710578125672,150.5901383651759,118.71909100663859,112.09054605666334,128.24472700605259,100.43097700570193,114.7032157897169,107.45645198131359,116.90001974510557,109.53462717433472,92.95830652411932,110.30650520314532,116.8842010783992,110.47528657765537,107.1806682075732,113.60541048222264,106.66027838312849,165.31873269126254,110.85,130.66667313794952,101.08665803687849,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-08,108.55612796972962,104.3607304974851,112.7240283336003,108.34010254956068,114.48305430955786,107.15776484487569,105.79005433144746,112.51210309163136,120.11888667424971,99.96710578125672,150.75698893015763,118.01084611431673,112.0306383207963,128.24472700605259,100.56512372156939,114.7032157897169,107.47388555265593,116.97949302894678,109.78476795605192,92.95830652411932,110.42654819895037,116.84819771752979,110.60251375360089,107.4017901410479,113.9219423076959,106.85412999785082,164.72851172606357,110.85,131.6082050558673,100.96556308064883,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-09,108.56422417552,104.2424170111436,113.00531525255529,106.14808636907199,115.17819402598647,107.33376290243135,105.79011288038947,112.52063014350956,120.26051905532972,99.96710578125672,150.8184023540577,118.31608053637838,112.41208200696654,128.24472700605259,100.48902880939055,114.7032157897169,107.47660721395023,116.98389219314902,109.94181284552732,92.96818989057121,110.42481157539345,116.79720045133539,110.52578042346144,108.41560031679141,114.09261783577712,106.85353114188268,165.10896597640613,110.85,131.6082050558673,101.0279636197875,145.62,129.2203539386739,119.07945006838428,98.91925960877472,100.75
2025-04-10,108.54135804733433,104.1460429685753,113.11448703032272,103.23305860135584,115.02188114109629,107.32093357406777,105.80743612341794,112.44346087011768,120.0748037333307,99.96710578125672,150.1728151361968,119.30412598851638,112.29835231860021,128.24472700605259,100.43413618607273,114.7032157897169,107.45940746530592,118.93146698702404,109.73949524950609,92.96797622417807,110.361280226914,116.78375768986555,110.46781286462704,108.1359835248212,114.26144147932176,106.87297559336837,172.98649567800106,110.85,131.6082050558673,101.03755529841362,145.62,129.2203539386739,119.07945006838428,98.89830390005432,100.75
2025-04-11,108.5459590949392,104.04425834943052,113.06867482889544,102.42075932350295,114.7865958842846,107.33257558967352,105.80279582540878,112.44421435307314,121.49772957139596,99.96710578125672,150.06414449669518,120.28687505467508,112.09736508752448,128.24472700605259,100.37167764661059,114.7032157897169,107.84170058997856,119.01268232513071,109.68496419748752,92.96797622417807,110.35310056075386,116.78176943327443,110.43987982285664,108.05278987066886,114.40458918143574,106.81090635602293,177.97782573535846,110.85,131.6082050558673,101.11964508677764,145.62,129.2203539386739,119.07945006838428,98.87309326720212,100.75
2025-04-12,108.9653368156472,104.5329056465497,113.23639003210955,103.63205947834788,115.50625573651124,107.27081421129785,105.91841090049418,112.7110652342147,122.26078063883497,99.96710578125672,150.7109028700274,121.31488112119912,112.84689948175642,128.24472700605259,100.55190431983058,114.7032157897169,107.84578428960029,119.2186356884471,110.01375656730771,92.96797622417807,112.53057417920616,116.80185850353607,110.98941214572568,108.18554128676203,114.56867190506723,106.9870356109546,182.7839358714258,110.85,131.6082050558673,101.63189083764861,145.62,129.2203539386739,119.07945006838428,98.99971038085982,100.75
2025-04-13,109.1215189757719,104.68696147450282,113.12791743373303,103.63572606096464,115.7421092988795,107.3879415957452,105.92051821473123,112.84547427484014,121.7624943137947,99.96710578125672,150.82442069288135,121.59068974122594,113.10941040873914,128.24472700605259,100.5918260634366,114.7032157897169,107.86814344982035,119.36033778210901,110.18386553014427,92.96797622417807,113.343232327853,116.77321849450865,111.14941262335469,108.20314693880336,114.5633345721419,107.0327353448074,178.19313743559434,110.85,131.6082050558673,101.68627891520988,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-14,109.34918338955205,104.84475872713072,112.93797905130592,103.65612366405561,115.91885121894046,107.46815271935192,105.92051821473123,112.88307306589728,121.80542319458334,99.96710578125672,150.83780383549626,121.81465611749906,113.38425088075795,128.24472700605259,100.73553986527939,114.7032157897169,107.87673160296771,119.56014248231935,110.27190144465794,92.96797622417807,114.59759958120131,116.9379572110405,111.42683782223446,108.18877241983265,114.7103501538344,106.970406038871,178.2380679423218,110.85,131.6082050558673,101.65186979952136,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-15,109.5146779888268,104.85584196045336,113.63076655787158,103.65746141703566,116.7855037155727,107.48730063971429,105.92051821473123,113.22639936654895,122.86028946409779,99.96710578125672,151.30607462752903,122.20065123146152,114.06573375133144,128.24472700605259,100.94338987005793,114.7032157897169,107.90300606259179,119.71186353582844,110.76318726250568,92.96797622417807,115.14868050990029,116.92320024432325,111.56990117695038,108.72872621269494,114.99045621296358,107.24488985359386,178.39488070581058,110.85,131.6082050558673,101.50302842858666,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-16,109.0110644629025,104.40558111823817,113.78666699260529,103.65283128490515,114.94664436822819,107.60213519644357,105.92051821473123,112.83028095383477,122.15695791952479,99.96710578125672,149.7871419896505,121.79272221707363,112.68631710513446,128.24472700605259,100.68404485754685,114.7032157897169,107.91930806406097,119.4139381246122,110.19523918020757,92.96797622417807,113.17551781144905,116.86534805259168,110.9247545442253,108.25777334789814,115.14163576797851,107.22260092432762,179.71093077122956,110.85,131.6082050558673,101.40411499748447,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-17,108.94309889046599,104.3018839302293,114.06227345953019,104.88328316135407,113.86356955354256,107.70157041640856,105.84576087350268,112.49620791082243,122.82311425029815,99.96710578125672,149.08594359395974,123.40545053402415,111.77056135518542,128.24472700605259,100.57035245558538,114.7032157897169,107.92418623860188,116.85529577611636,109.77071109611553,92.96797622417807,111.84733600222539,116.83609032994735,110.56860548602582,107.97836759241554,115.28728881159094,107.20359020074224,184.2663250731701,110.85,131.6082050558673,101.3355355420907,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-18,108.82377648479152,104.30013005753425,113.75850431289535,104.91323829525798,113.36551299296553,107.61612248622001,105.87680624130213,112.29702008020134,122.68480848658915,99.96710578125672,148.50537664425516,123.39312937800133,111.23038466292685,128.24472700605259,100.12401612400598,114.7032157897169,107.93413801697186,116.683614536173,109.57063673848086,92.96797622417807,111.65482112825522,116.85603629686426,110.36265925885678,107.89981186571576,115.43294185520332,107.18241505167325,195.3836696243624,110.85,131.6082050558673,101.22838616684277,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-19,108.73853752583182,104.31402959939817,113.0678733088036,104.90854467165319,113.3433823952654,107.2551254579709,105.87680624130213,112.12351350259176,122.7581320045119,99.96710578125672,148.44215393749698,123.0614901568071,111.00289913630104,128.24472700605259,102.11973616198436,114.7032157897169,107.93609462286362,116.65556519342428,109.57058841659934,92.96797622417807,111.41260381617367,116.84465102328204,110.35167116463907,107.69003829359092,115.5785948988156,107.1286994016556,181.76737905645493,110.85,131.6082050558673,101.0757309517676,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-20,108.62638106679674,104.38107808429862,112.74742791123428,104.91798437160224,113.30487555988684,107.23487469980674,105.87680624130213,112.02175114527645,122.23086534737459,99.96710578125672,148.63504160927266,122.63728138775535,110.87206865591239,128.24472700605259,103.09172038224699,114.7032157897169,107.93786808083576,116.61384248645246,109.65390812127488,92.96797622417807,111.21102615700701,116.82799996937138,110.26609334012342,107.60130738742114,115.5785948988156,107.07947406886828,181.6538440365917,110.85,131.6082050558673,100.98127286392933,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-21,108.67251429155573,104.43797609369967,112.94393606491785,104.92126111985651,113.41786130203562,107.23487469980674,105.8609825914803,111.50077531745698,122.54699748095783,99.96710578125672,148.67960599609813,122.90188637960216,110.84835961538224,128.24472700605259,103.94821745260748,114.7032157897169,107.94580682555713,116.6742748225845,109.74702943335649,92.96797622417807,111.1203883440933,116.76324703645383,110.22413231551933,107.59661446889092,115.72424794242806,107.13541090338296,181.2181202450176,110.85,131.6082050558673,100.9186433930376,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-22,108.77867307469394,104.69399839752208,113.2084477913667,104.91961988991807,115.69138614251801,107.19111688115788,105.84209699429067,111.95162752553479,122.09210394313783,99.96710578125672,151.1957464198489,124.95283702942947,112.23003884214538,128.24472700605259,104.12741387850431,114.7032157897169,107.95870804207068,116.99717111384544,110.56521518503736,92.97015041922674,111.46595815817194,117.11393748827794,110.75986513941743,108.26766430094912,116.01555402965292,107.46927097219285,184.2815168839448,110.85,131.6082050558673,100.92453229506465,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-23,108.58654922608414,104.5085732183685,112.98466860345488,105.4648828143196,115.3266020469751,107.248647600612,105.9174294700004,111.95087151415663,122.22631833971786,99.96710578125672,151.16605583486813,123.77608040414317,111.84659067346219,128.24472700605259,104.0513603663037,114.7032157897169,107.96221361547731,117.2825754122286,110.37982799530293,92.97015041922674,111.23090672509535,117.0813406857985,110.49225712922389,107.73285740324883,116.16120707326527,107.53766305724204,187.45766410778407,110.85,131.6082050558673,100.69233266623847,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-24,108.6177910401861,104.48109901454501,112.97293716196785,105.48231392689851,115.01148813495864,107.48115661674085,106.84212973334961,111.89543811254877,122.30694123661124,99.96710578125672,150.67744184978034,123.99127649259081,111.60314274540397,128.24472700605259,104.01242309903208,114.7032157897169,107.94263264593063,117.37639536627512,110.24142657497335,92.97015041922674,111.09811759272228,117.06564155484034,110.44598439806904,107.73483423055345,116.16120707326527,107.560851404785,186.8316014248719,110.85,131.6082050558673,100.62715490150268,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-25,108.85895384873251,104.61402210330995,113.4987189790541,105.46134228561112,114.95060895032681,107.47540969215504,106.91708104494384,111.92300084208215,122.28493407810072,99.96710578125672,151.7092441149615,123.58762252384521,111.63466419392891,128.24472700605259,104.08342727967269,114.7032157897169,107.9758267996076,117.34490857040805,110.36583974005775,92.97015041922674,111.04666448868467,117.06091947057203,110.48832245300989,107.76315822321737,116.4525131604901,107.79041957947896,189.681368611486,110.85,131.6082050558673,100.55590734725946,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-26,108.95628761697681,104.58083419428651,113.48378376529952,105.44703619056581,115.22288181855222,107.50426621384894,106.91641156084373,111.98904140120655,122.53292281430979,99.96710578125672,151.81858459242295,123.90020162228834,111.67374167633203,128.24472700605259,103.97522276958048,114.7032157897169,107.9970513635659,117.38246478763276,110.3838274575347,92.97015041922674,111.06539733308726,117.19947367683554,110.46013022218744,107.76798286204935,116.59816620410244,107.83790036721344,188.5248310093055,110.85,131.6082050558673,100.60827528570145,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-27,109.27755964852955,104.60369549659367,113.32154703572017,105.4374811345976,115.26342026800071,107.47226872193762,107.31656525742696,112.02658929859373,123.4544200031261,99.96710578125672,151.91809190125332,123.89231647636093,111.72673540424101,128.24472700605259,103.92591189508398,114.7032157897169,107.98978758114474,117.4281379104597,110.36049410512636,92.97015041922674,111.10124543984749,117.1421974814831,110.5328404040436,107.76090142127052,116.59816620410244,107.87319957269064,188.4843735630056,110.85,131.6082050558673,100.65627761394929,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-28,109.48288471212888,104.72950749562686,113.21854108157719,105.43504292565144,115.35281055918114,107.54336510198968,107.31656525742696,112.1947258699952,123.79575405596455,99.96710578125672,152.60128666312517,123.89100642547842,111.8871113986049,128.24472700605259,103.98353069500513,114.7032157897169,108.0006947356005,117.47292157559407,110.38456417530568,92.97015041922674,111.1630279335545,117.36446385866353,110.74254354001886,107.94930739305859,116.74381924771492,107.90408089748418,190.1843683267993,110.85,131.6082050558673,100.7436612932338,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-29,109.69608441059347,104.87737039119874,113.04531485454766,105.43117845221404,115.44120941853598,107.63433122460803,107.19696996542564,112.38882202625851,123.55723413560776,99.96710578125672,152.821015349994,124.35914617543771,111.91551456752761,128.24472700605259,104.03433081232517,114.7032157897169,108.01399328302786,117.57285691388839,110.47111778053838,92.97015041922674,111.42621136075623,117.41467353791288,111.17274702174609,108.06739118522076,117.03512533493932,108.0639268081274,191.1825360648977,110.85,131.6082050558673,100.64848229603639,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-04-30,109.77456057308882,104.94717910301678,112.99193896829416,105.4554321706467,115.73499196281307,107.98997368299871,107.22796443619264,112.40138892872069,125.58564476216307,99.96710578125672,153.78307697463597,124.13392102133514,111.99129477741245,128.24472700605259,104.02575019366404,114.7032157897169,108.00554611545734,117.7117562638585,110.4908607771298,92.97015041922674,111.4392772425703,117.43588754140578,111.03882372880182,108.10461703192715,117.18077837855192,108.09885355062552,205.20327944759296,110.85,131.6082050558673,100.56785488592998,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-01,109.98909295485235,105.15435789723055,112.4578838745575,104.8487262559959,115.7562296398034,108.11059871690233,107.24618108589308,112.53413761641417,125.86971089126843,99.96710578125672,155.4978101976923,123.75746792234871,112.22546181412883,128.24472700605259,104.21209268845563,114.7032157897169,108.00484970935547,116.0044434480154,110.66542510882965,92.97015041922674,111.46522961053668,117.52748218579617,111.0595244030044,108.66376703280854,117.2991309647142,108.11794390467048,217.51904791493013,110.85,131.6082050558673,100.90087593460063,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-02,110.14641124552547,105.30557270630598,112.43741194758123,104.90063495335251,115.83362274485518,108.46072273488295,107.24618108589308,112.57664389953592,125.93673975890421,99.96710578125672,156.8913835017204,123.97291097549733,112.34128265894718,128.24472700605259,104.32880616154674,114.7032157897169,108.00371883051842,116.14489876673315,110.78855781101387,92.97015041922674,111.56251448275276,117.52372714732218,111.09296612927479,108.78858023407967,117.4176030869886,108.18743027084868,219.82181697229524,110.85,131.6082050558673,100.66907596973634,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-03,110.29798254259174,105.42143686969142,112.57252795071469,104.87253704713521,115.8930693551568,108.54802497660862,107.24618108589308,112.6108085897582,125.29619706325506,99.96710578125672,158.35858089940618,123.60286533240598,112.18513116434357,128.24472700605259,104.27558986119101,114.7032157897169,110.48731567223787,116.26818554469219,110.84366459709281,92.97015041922674,111.89231473061123,117.4792241517317,111.3144487563413,109.01430875256769,117.53619486610656,108.27365986331388,212.4528704059502,110.85,136.41718140531069,100.83013771365528,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-04,110.43438854047902,105.50194878750553,112.71375741237676,104.87318212023922,115.8632238149421,108.54730427730303,107.33683752051716,112.62932751335879,126.34337569428622,99.96710578125672,160.23758486588147,124.13615103737745,112.10944298698546,128.24472700605259,104.13588073706859,114.7032157897169,112.04619788529966,116.28816047695861,110.89152965631018,92.97015041922674,112.08956795008223,117.44270741473093,111.37196666258934,109.01720089896985,117.65490642292129,108.25624692224984,212.4528704059502,110.85,136.41718140531069,100.78511746925496,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-05,110.57756264311364,105.82973233423292,112.79503894903266,104.89862221566497,116.11379569894191,108.59317396092848,107.3891634037448,112.60251485040754,126.17443340340716,99.96710578125672,160.93906517487753,124.38683137713765,112.1830685466429,128.24472700605259,104.31089445100127,114.7032157897169,112.07625404947767,116.39864698513776,110.9443824624157,92.97015041922674,112.1783427047509,117.49501856441208,111.52903044175373,109.16223794587444,117.7737378784084,108.2885380518894,212.4528704059502,110.85,136.41718140531069,100.79199324980169,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-06,110.58845903684337,106.04193296630415,113.03914731923372,104.89883162827091,116.38413799008939,108.8942280795544,107.54645313680807,112.71291863282906,126.32772067716579,99.96710578125672,162.3085246831279,125.58464973423966,112.30849174681546,128.24472700605259,104.25352427974471,114.7032157897169,112.07896555267736,116.36156194766612,110.90644632899908,92.97015041922674,112.31577630139077,117.5755048917049,112.16462363623451,109.17382210942108,117.89268935366567,108.68528848379496,212.4528704059502,110.85,137.7259741876975,100.74277005890632,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-07,110.68962012442861,105.92389017099,112.72351588853086,102.78306590718853,115.06990304182654,109.01704713316494,107.54645313680807,112.4451688358618,125.65997720602829,99.96710578125672,163.0475648058739,125.96417807107008,111.48803631695348,128.24472700605259,104.29399157563901,114.7032157897169,112.11009367127089,116.19151795490791,110.36232708948606,92.97015041922674,111.87109724447066,117.57460428045121,111.90057603682988,108.34865609536061,118.01176096991291,108.62282908975172,222.3528921984416,110.85,139.034971619589,100.59188330858129,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-08,110.9770371191022,105.91258849624121,112.84669348513386,102.89173269793376,114.29004627738178,109.38399016274104,107.57242191643724,112.30782502272297,126.70137151324266,99.96710578125672,163.1341820673329,126.09304400275873,110.95609351712076,128.24472700605259,104.0669446156998,114.7032157897169,112.19055781034633,119.28651750821585,110.19761406626918,92.97015041922674,111.75625293622682,117.7163866077741,111.85739050058386,108.3877101777046,118.13095284849256,108.6270820482405,225.9046751237737,110.85,139.034971619589,100.52285961678476,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-09,110.86753657230682,105.95239263696438,112.32654088720314,102.90950345105591,114.45881211593644,109.5636467430489,107.6512423694022,112.22998606181746,127.67499757293983,99.96710578125672,163.13732831919856,125.58561182895959,111.1145965129869,128.24472700605259,104.11116310583881,114.7032157897169,112.18923645607536,119.24313791725724,110.09714258913058,92.97015041922674,111.61320373543984,117.68479898422271,111.76213049962408,108.40531134916904,118.2502651108694,108.66915265041112,224.07898213264505,110.85,139.034971619589,100.45891347366776,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-10,111.03300799996417,105.94681046316344,112.0481967949214,102.87171700650399,114.26961863148132,109.10586999639781,107.6512423694022,112.20645296126372,127.93546401924812,99.96710578125672,162.87361973689735,125.73281660666426,111.34951857730495,128.24472700605259,104.03008456510125,114.7032157897169,112.19151203955508,119.2309216561426,110.07589895189541,92.97015041922674,111.5801876202476,117.72216931040842,111.75944130633042,108.32403762250294,118.3696978786313,108.6495738990249,214.05723743492456,110.85,139.034971619589,100.40596497255112,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-11,111.09652583261581,105.91693542686698,111.82518543270497,102.87105293565298,114.33457054381194,109.11217375231337,107.6512423694022,112.29216840966137,127.96397277181809,99.96710578125672,162.86816491750685,125.95284492750598,111.39830613445116,128.24472700605259,104.05475334436863,114.7032157897169,112.19151203955508,119.59308118091809,110.14089456399252,92.97015041922674,111.7134301210166,117.72292594632876,112.02625102521901,108.29416317268905,118.48925127348868,108.67690917940295,214.5550181816668,110.85,139.034971619589,100.41273027857756,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-12,111.43939484408182,105.9928293197448,112.01576868609055,102.87526274490712,114.48563710779959,109.16613577648363,108.2936539266779,112.57109415607802,128.20270176408246,99.96710578125672,163.06079565873932,125.90253646137698,111.57783014220641,128.24472700605259,104.19733865261998,114.7032157897169,112.19263414620237,119.77285909676195,110.51722011836384,92.97015041922674,111.78453225388049,117.78716943727034,112.25016492120687,108.43899296552577,118.60892541727492,108.89250017065196,215.9284098675439,110.85,139.034971619589,100.53798334428477,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-13,111.43939484408182,105.99998473815042,112.0730384065217,102.87325790787638,114.48563710779959,109.2242851190706,108.94923720927792,112.59769592013043,128.20270176408246,99.96710578125672,163.06379253188933,125.6499614183379,111.84234552561976,128.24472700605259,104.19733865261998,114.7032157897169,112.19358726920585,119.77288719941824,110.48192609171987,92.97015041922674,111.51150982092278,117.7536984643522,112.25016492120687,108.44182120199915,118.72872043194636,108.89250017065196,215.5115164725288,110.85,139.034971619589,100.53798334428477,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
2025-05-14,111.64227038840582,106.04371042161222,112.47016607075548,103.89416169892107,113.63487625695046,109.53538220995225,109.22352317019383,112.77862653382047,128.01694781198864,99.96710578125672,163.31208587261685,125.51772568017384,111.86918458207012,128.24472700605259,104.19798037235408,114.7032157897169,112.19358726920585,119.63378572920718,110.69001395268191,92.97015041922674,111.52235372262727,117.75642762074222,112.23346378811932,108.85735725793053,118.84863643958276,109.00177620040036,215.5115164725288,110.85,139.034971619589,100.37732350382304,145.62,129.2203539386739,119.07945006838428,99.0318543064091,100.75
