,Mevsimlik Ürünler Hariç TÜFE,TÜFE B,TÜFE C,TÜFE D,TÜFE E,TÜFE F,Mallar,Enerji,Gıda ve alkolsüz içecekler,Taze meyve ve sebze,İşlenmemiş gıda,Diğer işlenmemiş gıda,İşlenmiş Gıda,Ekmek ve tahıllar,Diğer işlenmiş gıda,Enerji ve gıda dışı mallar,Temel mallar,Giyim ve ayakkabı,Dayanıklı Mallar (altın hariç),Diğer Temel Mallar,"Alkollü içecekler, tütün ve altın",Hizmet,Kira,Lokanta ve oteller,Ulaştırma hizmetleri,Haberleşme hizmetleri,Diğer hizmetler
2025-01-21,103.4388700018479,103.09167468443992,103.18891394794959,103.66144360564621,103.46129635510557,102.28348818020625,102.45873414757149,107.16630454123644,102.48787282693776,101.83804647211896,102.2140177927384,102.49116608987474,102.72933267919495,102.7925965283558,102.69791326429055,100.9085158017485,100.88285954794596,100.3762045571148,100.90757307435547,101.37307410340709,101.08530618798243,106.06596881992542,102.9500518418216,102.24590547611892,115.24827902605452,100.00000000000009,119.79961022507814
2025-01-22,103.58049576708528,103.23108179272778,103.34788756362146,103.78174263482485,103.59895481743901,102.43364575310618,102.51513454094739,107.16906265596386,102.63840347106824,102.06653523627631,102.45985685095978,102.74979496527345,102.79582924430062,102.85661155758154,102.76564226160585,100.90753544413019,100.87795960062275,100.29211277662176,100.8943311457335,101.47045622869574,101.11133467519197,106.42939261370334,103.09057809766394,103.02183031830438,115.24827902605452,100.00000000000009,120.03995912079188
2025-01-23,103.62970307345532,103.28491969667492,103.40103285846962,103.82806234981439,103.65675312820817,102.49690002515163,102.55651184877391,107.16913518932775,102.72898639655368,102.37131214904271,102.58918752804146,102.74979496527345,102.85224801281494,102.86258073404738,102.8471163608557,100.92322015381998,100.89374149879407,100.25979762165463,100.90010380925446,101.55875086898004,101.12634968503782,106.52915282901604,103.23110435350613,103.02466946039664,115.24827902605452,100.00000000000009,120.32928265681771
2025-01-24,103.60645540526718,103.51073808088266,103.4536130211322,104.0233412008957,103.55502542277982,102.36322646455385,102.41340103915854,107.17655399283107,102.27712069526366,97.9984494731316,100.63657298896402,102.5812730231147,103.72360280190802,103.70181093764486,103.73442553296061,100.97656923496757,100.9491856110228,100.16088370618449,100.93726001075764,101.8178234930664,101.1652624670716,106.57815990161939,103.37163060934816,102.98807519080239,115.24827902605452,100.00000000000009,120.42591869496304
2025-01-25,103.61116332308211,103.65201722734683,103.52019968582516,104.1447967679308,103.53871417013846,102.34007610027902,102.37080117113268,107.17606733634655,102.09018749663052,96.11858927077174,99.76172583176339,102.44727400722127,104.14320803440847,103.82336345488795,104.30205593383548,101.03497369773396,101.01522967691226,100.15706603193551,100.93891874553205,102.09399371286119,101.17102446702238,106.64542351761541,103.51215686519022,102.7957690092956,115.24827902605452,100.00000000000009,120.9058070750967
2025-01-26,103.75787262830552,103.7671692865085,103.65835903781485,104.24402762019407,103.71509475754821,102.53142184343044,102.53486910056165,107.17736091258583,102.41374743591732,97.616580101351,100.4188884957722,102.48461786652618,104.17262817502593,103.82731456790906,104.3441250352082,101.12513528704896,101.11662929976757,100.24525553714346,101.00182602248019,102.29045770407576,101.18374777148874,106.82944464884073,103.65268312103268,103.18759061782819,115.24827902605452,100.00000000000009,120.9172319805603
2025-01-27,103.83467489838816,103.85114331524017,103.74731236420514,104.31699810308238,103.79547030551667,102.61319359066857,102.62414311401955,107.18264448496735,102.50779791491982,97.59013304391877,100.54541096258384,102.72390224051757,104.23804788081,103.93332877400306,104.3893838518748,101.23785995925509,101.24509228036135,100.435661248264,101.03294508165388,102.55729609854136,101.1880239679372,106.86910536395698,103.79320937687476,103.18897153309929,115.24827902605452,100.00000000000009,120.89479369348342
2025-01-28,104.02295528391566,104.0727193749236,104.00434921608307,104.50768054540376,103.98735532351257,102.82131397835565,102.82985455235031,107.1832887756426,102.64875121307104,97.5456804078736,100.74479019723533,103.103022811928,104.32748663208945,103.97761377444904,104.50124780254924,101.56153922288505,101.61386501028484,101.17436541211002,101.12822012618487,103.10521853295594,101.2009762102318,106.98673949736292,103.93373563271686,103.32911907899037,115.24827902605452,100.00000000000009,121.02391553165653
2025-01-29,104.0817406326626,104.0417582146411,103.9473704545291,104.48133585484577,104.09513698206977,102.93799023993616,103.01395225621522,107.18534171050023,103.12597423663031,99.01300205140664,101.6884210590559,103.66061356798069,104.39347468219873,103.98080745729487,104.59842210365146,101.57181698153589,101.62521944092478,101.01474206282218,101.0645101481517,103.45735599281804,101.2038349100338,106.8445076110261,104.07426188855922,103.46239374286884,115.24827902605452,100.00000000000009,119.80604998341033
2025-01-30,104.10732933492255,104.08346347882933,103.96567264432265,104.51721440640604,104.10914322596068,102.95586436116649,103.03069312884945,107.18537798159834,103.13717750181516,98.59856867962468,101.56612335476945,103.7536644776411,104.52238666308773,104.00109380622773,104.78128201602023,101.59837592908572,101.64784603309496,101.01015799295303,101.0764645065326,103.53153864051546,101.25749066726328,106.85741463627963,104.21478814440148,103.16542998228506,115.24827902605452,100.00000000000009,120.19491992158652
