,"Alkollü içecekler,tütün ve tütün ürünleri",Bilgi ve iletişim,Eğitim hizmetleri,"Eğlence,spor ve kültür",Gıda ve alkolsüz içecekler,Giyim ve ayakkabı,"Kişisel bakım,sosyal koruma ve çeşitli mal ve hizmetler","Konut,Su,Elektrik,Gaz ve Diğer Yakıtlar",Lokantalar ve konaklama hizmetleri,"Mobilya,mefruşat ve evde kullanılan ekipmanlar ile rutin ev bakım ve onarımı",Sağlık,Sigorta ve finansal hizmetler,Ulaştırma,Web TÜFE
2025-05-18,111.15844789133693,96.93137939531496,117.90016756869036,111.52185011467769,112.00793569568458,112.55016291744288,116.59297121220683,121.98902564545592,116.3824711561857,114.01053753711417,122.37646596655776,99.96710578125672,111.03640767958373,113.7710664673261
2025-05-19,111.15844789133693,96.98313012426013,117.90016756869036,111.59171450990513,111.9348568356003,112.99957835121073,116.80003401509461,122.07053399869798,116.26778669177935,114.13543926281994,122.37646596655776,99.96710578125672,110.99447722305274,113.80490907281774
2025-05-20,111.15844789133693,96.97596586813592,117.90016756869036,111.61580648661287,112.57653721192668,113.06757861611555,116.72835616117013,122.08888309432336,116.42054204816692,114.07451147000977,122.37646596655776,99.96710578125672,111.50035558717892,114.06778786026773
2025-05-21,111.15844789133693,96.91882604792893,117.90016756869036,111.59238903277041,112.4923819599836,113.10162560294647,116.79586225967434,122.1559798092483,116.34266713253704,113.98145855667035,122.37646596655776,99.96710578125672,111.78749162069731,114.08118756859363
2025-05-22,111.15844789133693,96.89114748446781,117.90016756869036,111.47952348658677,112.93440855853899,113.05776947448592,116.7973660336598,122.2148534612105,116.717286470303,113.97087232852572,122.37646596655776,99.96710578125672,112.20974762611353,114.29782075332845
2025-05-23,111.15844789133693,96.8697175165079,117.90016756869036,111.93607532620898,112.34793289392897,113.03438723992849,116.85406565018991,122.27541480616006,116.96478237111553,113.99687596104943,122.37646596655776,99.96710578125672,111.59531889646618,114.08809178301784
2025-05-24,111.15844789133693,96.86129709695966,117.90016756869036,111.85959207411926,112.2229777000003,113.02403077490195,116.83780611610452,122.34254102596347,116.36868028667048,113.92477492680617,122.37646596655776,99.96710578125672,111.82464614630042,114.0335608088002
2025-05-25,111.15844789133693,96.84596095217933,117.90016756869036,111.49548490850796,112.04177542004325,113.05802805673798,116.71186273239931,122.38287483845143,116.36984025478613,113.84150517600051,122.37646596655776,99.96710578125672,111.82074125470673,113.97482873673464
2025-05-26,111.15844789133693,96.90210032793982,117.90016756869036,111.60861453581839,112.1572055517256,113.0610234375669,116.9041070742208,122.48576388991188,116.4269181066389,113.96660052544854,122.37646596655776,99.96710578125672,111.6193639521155,114.02338766429521
2025-05-27,111.15844789133693,96.8357178493676,117.90016756869036,111.43121019628786,112.77789686972145,113.09149906036582,116.85775506933233,122.54909934065948,116.51810262548695,114.0365579696959,122.36860525534027,99.96710578125672,111.69463664548108,114.22766095622902
2025-05-28,111.15844789133693,96.83716288864953,117.90016756869036,111.30595077139803,112.77510466379053,113.10493191816096,116.91338262250665,122.6007532799173,116.7906941580429,113.79672139050832,122.35961690292173,99.96710578125672,111.91986397645454,114.27134490265439
2025-05-29,111.15844789133693,96.79614401327596,117.90016756869036,111.34931326993348,112.78954397771574,112.90523128186207,117.90939369287173,122.6619500945758,116.94416265793821,113.81552515946115,122.35961690292173,99.96710578125672,112.70777496260787,114.42543134106641
2025-05-30,111.15844789133693,96.76395757055168,117.90016756869036,111.26893469257573,112.22814151782853,112.75909731121418,117.9020365078834,122.70637602679346,117.0930866812746,113.69599240125162,122.35961690292173,99.96710578125672,112.86824387315805,114.28476523573363
2025-05-31,111.15844789133693,96.81276278020547,117.90016756869036,111.3026577857147,112.12420786295749,112.61624037095538,117.84332892558703,122.77727414133314,117.64374976457023,113.67409770116056,122.35961690292173,99.96710578125672,112.89691301671168,114.30634243276882
2025-06-01,111.15844789133693,96.85020672730596,118.05655005688106,111.47297874395498,112.19479832818935,112.67513565684102,118.05488793950093,123.51585367491704,117.78839031431725,114.08499722090723,122.35961690292173,99.96710578125672,112.83209625716097,114.50210764690885
2025-06-02,111.15786423012081,96.90571570793377,118.05655005688106,111.59289644662115,112.4664510965197,113.33146394123904,118.30258258509117,123.71482864230569,117.88740896605655,114.20308967613171,122.3640564359215,99.96710578125672,112.92894868671674,114.70762845686522
2025-06-03,111.15786423012081,96.85647009280382,118.05655005688106,111.50638146814178,112.4664510965197,112.96430171650695,118.30995083242365,123.7875982608445,118.04505391429012,114.28543830826337,122.3700652340657,99.96710578125672,113.50088539257926,114.78431335003998
2025-06-04,111.15786423012081,96.87836376588598,118.05655005688106,111.4790521433451,111.90408149986324,112.79824610611513,118.13104136532708,124.07891434433431,119.61885218338271,114.2437197685627,122.3700652340657,99.96710578125672,113.99306894429147,114.85411410294336
2025-06-05,111.15786423012081,96.81711160809637,118.05655005688106,111.5696849759166,111.68643199633101,112.74304548491703,118.03414128709383,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810009,114.83730043602664
2025-06-06,111.15786423012081,96.81711160809637,118.05655005688106,111.5696849759166,111.52691802378881,112.74304548491703,118.03414128709383,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810009,114.79234298856447
2025-06-07,111.15786423012081,96.81711160809637,118.05655005688106,111.5696849759166,111.50195997093013,112.74304548491703,118.03414128709383,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810009,114.78530880634038
2025-06-08,111.15786423012081,96.81711160809637,118.05655005688106,111.5696849759166,111.3901873235062,112.74304548491703,118.03414128709383,124.08830541819138,121.21535169844852,114.67646897805584,122.3700652340657,99.96710578125672,113.08136448810009,114.753806782761
2025-06-09,111.15794667789358,96.86741195517274,118.05655005688106,111.86344604395754,111.47356932010482,112.72828035782398,117.93791167214816,124.42125357094275,119.5586392665189,114.86165165945813,122.3700652340657,99.96710578125672,112.35923158513982,114.60468134204376
2025-06-10,111.15794667789358,96.8897747909028,118.05655005688106,111.93059247169032,112.2817382443757,112.69453395207299,117.9842796312309,124.659795175964,119.38954580743015,114.93791379491475,122.3700652340657,99.96710578125672,112.14570385053864,114.83432285420757
2025-06-11,111.15794667789358,96.82224313918073,118.05655005688106,111.75475811508906,112.28962073921359,112.78468666699997,116.66083688024635,124.76963829331038,119.53452441654782,114.02571701509459,122.3700652340657,99.96710578125672,112.18039632909247,114.75013577155156
2025-06-12,111.15794667789358,96.8352676778643,118.05655005688106,111.76248217001131,112.66118553796034,112.71994063075935,116.45745881546975,124.8164702315116,119.61021621644991,113.8295299667502,122.3700652340657,99.96710578125672,112.36092031532223,114.86526787640312
2025-06-13,111.15917850073996,96.83455118524451,118.05655005688106,111.61517831034432,112.33783254996972,112.76410743523854,116.45796202291768,125.09187474387792,119.92602439066992,113.86370372355198,122.3700652340657,99.96710578125672,112.6606935910742,114.89091326559199
2025-06-14,111.15917850073996,96.8250880636225,118.05655005688106,111.59735499395583,112.23714648740925,112.86519683634222,116.7364736246915,125.20959246087976,119.31802681513184,113.92940674171192,122.3700652340657,99.96710578125672,113.27607415742595,114.93381869991622
2025-06-15,111.15917850073996,96.81482796435503,118.05655005688106,111.66731678224988,112.21224535946084,112.84658504076806,117.09186308834107,125.3763285003792,119.53558192312232,113.90006452757791,122.37587886965102,99.96710578125672,113.12128160574362,114.96151728386309
2025-06-16,111.15917850073996,96.84906512526288,118.05655005688106,111.79576448472383,112.19016240072972,112.85103638770507,117.61722767353677,125.46066209575406,119.86389788141256,114.04752278818911,122.37783521226731,99.96710578125672,112.75269173842625,114.98308826314452
2025-06-17,111.15917850073996,96.88655840596878,118.05655005688106,111.76500973297134,112.55566786260312,113.02658954799266,117.18793886930143,125.73361903973213,119.80917375036,114.00035741852042,122.37955348774638,99.96710578125672,113.57673966427873,115.23154094070364
2025-06-18,111.15917850073996,96.88119240928027,118.05655005688106,111.79629851552448,112.36707082619395,113.22066199020068,117.26330405001416,125.89887746054886,119.87007455856015,114.16886314530224,122.37955348774638,99.96710578125672,113.37610142409115,115.21545620499626
2025-06-19,111.15917850073996,97.01752427546678,118.05655005688106,111.86652114254677,112.38387746189929,113.19038079363492,118.29312554205025,126.18405099107636,120.17306341881122,114.33581256857185,122.37955348774638,99.96710578125672,114.73481246428238,115.53157811096006
2025-06-20,111.15917850073996,96.97731044332839,118.05655005688106,111.86705519817792,111.96700097864905,114.10132954912221,118.40928107454101,126.37999380813926,120.54248661731718,114.3256796347837,122.37955348774638,99.96710578125672,114.75936887648037,115.55557784906908
2025-06-21,111.15917850073996,96.97175953342213,118.05655005688106,112.0157202058182,111.87198053049295,114.10362808965036,118.4559185004316,126.48159105094483,119.85375051471533,114.35664431249882,122.37955348774638,99.96710578125672,115.95361335986071,115.65097756603001
2025-06-22,111.15917850073996,96.98607124435928,118.05655005688106,111.99233411238838,111.64634211304018,113.89410751110611,118.45800054926521,126.46948917984662,119.7662846086062,114.3491041078889,122.37955348774638,99.96710578125672,116.02008492802481,115.56982526623933
2025-06-23,111.15992753110717,97.02617752366406,118.05655005688106,112.1303993460393,111.58016734974102,114.24168564823567,118.63420537979724,126.74492671563765,120.09228687669415,114.49385940849143,122.3781262793806,99.96710578125672,115.92940849736333,115.66142272531722
2025-06-24,111.15992753110717,96.99611507851645,118.05655005688106,112.18236531135169,111.67422263155443,114.09358972968248,118.69072887241182,126.94466782342998,120.1624603707337,114.53946773026229,122.37537263722993,99.96710578125672,115.74289981476568,115.69419487599498
2025-06-25,111.15992753110717,96.97288886826705,118.05655005688106,112.2272093420629,111.51353252458514,113.86557972212732,118.60222375442513,126.95049382023477,120.1624603707337,114.55691041292552,122.37537263722993,99.96710578125672,115.74299594734825,115.62919722840168
2025-06-26,111.15992753110717,96.87366224570115,118.05655005688106,112.25494510017263,111.66430766762618,113.29103258415871,118.75521504618122,126.98852750617043,120.5454832235636,115.27164715591188,122.37428198624391,99.96710578125672,114.26559257874507,115.52660496210454
2025-06-27,111.15992753110717,96.86578184393527,118.05655005688106,112.37448255694757,111.49096856222351,113.73852337329737,118.55771697803289,126.98657441004538,120.94362498763587,115.12089083434465,122.37428198624391,99.96710578125672,114.4033694230143,115.54803724995226
2025-06-28,111.16005965733876,96.8562328681913,118.05655005688106,112.40636613350966,111.08393432608179,113.68021092932635,118.46458845857745,126.94049807611415,120.5536613727966,115.19625016729076,122.37428198624391,99.96710578125672,114.92602636354928,115.4598805500244
2025-06-29,111.16005965733876,96.84741439303727,118.05655005688106,112.42658710441184,110.83318742876253,113.69484410902281,118.4602314759038,126.99677533154409,120.67510128222244,115.26894954943451,122.37428198624391,99.96710578125672,114.97685152542066,115.4224706512292
2025-06-30,111.16005965733876,96.90511086929658,118.05655005688106,112.4883324046379,111.15190900722759,113.84901861335601,118.63696711476446,127.4202789162904,121.83607460916134,115.40233645327584,122.37428198624391,99.96710578125672,114.4996437517278,115.65120242166263
2025-07-01,111.16005965733876,96.96440170909364,123.28992126873942,112.80786279698168,112.40648235346531,114.02712884086812,119.30966794926073,127.51851355621943,121.74815303635134,115.75653620028297,122.3846464814138,99.96710578125672,114.38944364675696,116.19125161573857
2025-07-02,111.16028784671876,96.94463566218688,123.28992126873942,112.92695270503026,112.62696481605002,114.25320520045994,118.72146068092793,130.76750439662297,121.84417695980468,115.47689193931399,122.38894974715048,99.96710578125672,114.35068237817663,116.75202044231405
2025-07-03,111.16028784671876,97.11029876091817,123.28992126873942,112.79814620725942,112.78538306270147,114.12248400785468,118.71721672086075,130.83852106196298,122.30679891208341,115.52019524637775,122.38894974715048,99.96710578125672,114.41081507189553,116.856050433579
2025-07-04,112.30820211495222,97.14606208971423,123.28992126873942,112.77694999458123,112.56715011524456,114.32700930272708,118.84556458109572,131.40053635411962,122.45385374956535,115.73398700097246,122.38894974715048,99.96710578125672,117.0674061020374,117.3400230272908
2025-07-05,114.25279354001387,97.1318647411502,123.28992126873942,112.79141578371201,112.68085035092447,114.6860189299076,118.7911610368736,131.4878050936064,121.86503357104539,115.61291774952244,122.38894974715048,99.96710578125672,117.09245645906587,117.4314292392548
2025-07-06,114.66317495967459,97.14729834651514,123.28992126873942,112.80632686456781,112.93687933657752,114.74158362420124,118.72624835211228,131.56682516928888,121.88301690142869,115.63169161957343,122.38894974715048,99.96710578125672,117.05662707418428,117.53384016705627
2025-07-07,114.6981678914413,97.1871146971857,123.28992126873942,112.91460122967207,112.70566505808245,114.91996918904738,119.01898694756908,131.72898549236368,121.8837092483615,115.93492509438427,122.388131831506,99.96710578125672,117.24043487750774,117.57380131681023
2025-07-08,115.21976376854414,97.15090606088657,123.28992126873942,113.11635502494288,112.89630556185928,114.80470274410601,118.83685672284156,131.76761574961964,121.8796429373464,115.75864354688537,122.388131831506,99.96710578125672,117.41725851412592,117.64816149067649
2025-07-09,118.68545907308678,97.17953786169585,123.28992126873942,113.02501479827538,112.93058324578342,114.11770475805027,118.54826051874029,131.80416032372605,121.81319339683566,115.56077184852649,122.388131831506,99.96710578125672,118.11294188342076,117.80769880906807
2025-07-10,118.68545907308678,97.14202455529883,123.28992126873942,113.07083935800591,113.04016233241347,113.35476005511946,118.65217053828886,131.8114857884413,122.36768219846398,115.55476983851713,122.388131831506,99.96710578125672,118.40686751451949,117.86897435485581
2025-07-11,118.68545907308678,97.13244775763263,123.28992126873942,113.22301580036687,112.87045185073065,113.41955344151445,118.52853505930965,131.9288207189971,122.9558762532156,115.32849345061621,122.388131831506,99.96710578125672,118.30146224163626,117.86086516268844
2025-07-12,118.68969302408367,97.10888631186967,123.28992126873942,113.25309083250029,112.17401249156909,113.35821776949672,118.70013249965655,132.08328894746987,122.5673261703893,115.42224394834052,122.388131831506,99.96710578125672,118.22381260518758,117.65334960152973
2025-07-13,118.71473665902514,97.09285328769522,123.28992126873942,113.27368668146393,112.27194624630434,113.45748643468744,118.77656437152068,132.04412284129697,122.70295635801335,115.47655722235159,122.388131831506,99.96710578125672,118.0105208028022,117.67357774191824
2025-07-14,118.71473665902514,97.13267042177107,123.28992126873942,113.3705386571488,112.42274842230454,113.61254995069032,119.00377140631947,132.08614697402777,122.53663486629111,115.68259526415696,122.38878548044033,99.96710578125672,117.87391574423727,117.7305354327601
